x,y
23.6984,21.7603
27.5285,24.1641
17.7758,21.0071
26.8287,23.0463
21.6869,17.2335
25.433,21.6989
26.8113,20.4007
23.6674,18.1881
25.2395,17.4009
21.7791,17.8191
18.7443,23.4973
22.1929,18.6013
24.6655,20.763
23.6098,21.9952
17.485,20.9477
23.1723,22.4942
23.1706,21.6663
28.6099,16.238
29.5209,19.6987
25.0361,20.8146
24.4192,23.3376
24.0605,19.3173
24.927,24.1492
22.5322,21.6542
21.532,19.154
23.1612,19.9671
22.318,21.8874
21.4025,26.1329
28.4955,20.881
24.64,22.2489
21.6132,19.1955
29.1453,16.7327
21.6562,18.7214
30.3091,25.1336
26.0416,20.9042
26.21,20.0212
25.6298,20.2413
22.9427,23.6912
22.4288,19.8792
24.6209,19.0939
18.7706,22.1858
28.0123,22.7043
24.3824,25.1635
20.8393,19.8729
30.958,15.0313
23.6352,17.8319
24.0737,20.1169
27.8135,21.5847
20.0386,24.0616
27.3393,20.1586
28.4373,21.5217
25.1809,20.8719
23.29,23.6747
21.2819,22.9676
23.0943,23.4484
19.5641,25.9164
20.6164,20.2069
26.4268,19.997
29.9018,16.9304
26.7224,18.4357
23.3307,20.2371
22.2526,20.5453
24.6748,23.3768
23.6004,22.4755
24.7503,22.8572
20.9925,21.4315
26.958,23.9077
20.3127,21.6735
23.816,20.8773
21.577,20.3944
19.9709,21.0912
26.0745,21.7372
24.917,26.5593
25.9075,16.2232
21.2173,21.3798
24.5327,24.364
27.5827,15.6871
28.5047,21.1749
26.3048,19.3031
23.7212,18.5991
20.2838,17.0321
21.0867,19.3976
25.3704,22.0053
25.3519,20.1706
22.3337,22.8583
26.2718,22.8999
25.6086,24.8907
24.5634,21.7328
20.9448,21.1633
27.125,17.6518
18.0887,24.561
25.9556,21.2709
20.8743,22.7558
25.8703,18.5549
22.7428,22.4533
24.2608,21.4355
22.9121,22.5998
19.4569,22.9661
21.8951,20.3691
25.1758,18.4679
27.4751,21.1756
21.1405,27.4235
18.9358,22.1565
18.2369,19.846
22.6251,24.5619
25.7609,20.0785
21.3991,18.3876
25.3745,22.1059
24.0435,22.1631
24.6161,14.7943
23.4292,23.0509
27.3433,22.8714
22.9673,20.3608
32.4983,21.7962
25.2744,23.5472
22.732,19.9045
26.1614,18.8501
20.5632,20.2771
25.9638,14.6113
22.8671,22.6023
23.5887,15.0502
21.5277,23.0651
29.7549,23.0208
23.8738,23.3467
19.5173,23.4772
25.5052,18.9646
25.3626,18.2908
24.5287,22.8361
26.8661,18.2674
25.441,16.2312
28.8063,21.8282
25.435,24.4157
25.965,19.9084
21.2722,24.8495
24.6433,22.6039
22.2361,19.2491
24.21,20.9758
24.0339,18.6815
26.3025,20.7651
21.9811,20.7893
20.1981,21.3095
23.3791,25.1807
26.4964,20.5069
21.8923,19.2209
24.5927,25.4912
21.4391,23.7028
24.3091,24.6251
21.4639,20.2747
24.7161,18.3051
22.0021,20.8216
22.2372,20.6995
28.1222,25.1542
25.525,26.6397
25.1162,19.5395
21.3517,18.315
24.8889,19.2294
18.9419,19.6002
18.0585,17.2572
23.5709,18.5701
25.9163,17.9914
18.2548,20.3889
26.2119,17.5759
23.642,22.6952
24.1247,20.4759
25.2663,24.1724
24.2705,20.014
18.9929,19.9542
19.274,22.5441
24.3476,18.7516
25.6988,20.9966
26.6203,21.8384
21.4896,27.1191
26.099,19.8291
24.8543,17.2561
22.9482,21.1302
24.3568,18.8389
25.1076,23.3316
25.7852,19.7079
26.408,18.7182
22.0693,18.2915
26.482,27.9263
26.5216,21.371
25.6172,21.4784
26.9528,23.1202
28.2756,21.4028
22.5753,20.0346
21.9779,14.6795
27.9844,25.2008
26.8346,24.1776
23.1324,18.7528
27.8318,19.5195
25.4323,20.5774
24.3461,23.5668
25.23,17.5482
22.6362,20.7034
33.4492,17.2448
18.7829,21.5764
22.0291,22.2696
24.5358,21.2859
26.8581,22.6718
24.3084,18.7871
24.8028,17.0167
24.5014,22.3906
22.6151,19.7672
20.3812,20.6564
28.8922,19.8981
23.0597,22.0884
25.1836,19.0206
25.4081,22.5677
22.8976,22.5317
27.1347,25.0771
29.2266,21.1474
25.8668,22.3775
20.3985,19.2392
23.6228,22.6069
25.3799,20.5073
25.2545,19.0533
26.9884,18.932
25.6528,21.8075
26.5672,17.8611
27.3582,24.9383
22.9125,28.4497
25.69,17.2049
22.165,23.6945
21.7361,19.4309
