x,y
56.4397,20.523
58.7503,42.9663
49.1995,34.3773
53.122,18.8293
50.4909,23.3718
60.4426,24.0758
51.7733,29.6799
56.1101,29.4387
62.7386,31.0772
47.7533,27.5718
54.9628,41.4321
53.2376,29.1168
56.0467,42.0005
58.5229,20.1004
55.0285,26.0552
68.6175,45.7363
56.8323,19.1602
61.4457,30.4289
67.2883,34.8345
55.9917,30.5135
64.5844,26.9406
45.9988,46.1043
60.5613,34.2707
64.5123,36.2702
55.5392,29.4468
68.1433,29.6562
55.5222,22.3509
40.6356,34.1198
58.3868,37.9491
57.1186,28.9046
59.8692,25.7464
67.1215,18.4521
49.6868,31.4447
63.0941,29.0092
54.3838,27.8613
64.1016,12.97
50.2277,31.8087
61.7619,36.003
54.9136,19.7836
68.8088,32.6381
49.9176,25.5804
59.3513,38.2482
69.9002,34.1296
51.8568,17.746
76.8185,32.0698
58.3854,29.844
58.2738,25.7547
73.5999,25.7647
59.0657,24.0482
65.5296,33.6736
56.3751,23.2451
53.7054,34.7836
52.7616,45.1272
62.3541,34.6771
45.0264,43.2051
54.5802,30.4997
60.133,41.5192
66.2742,35.5309
58.6898,24.7381
63.6617,30.4617
66.8737,27.9132
39.5938,22.0376
63.5839,27.3834
72.1047,34.8631
62.5115,34.5034
57.6401,34.3198
67.0203,33.7895
58.4198,38.1921
63.6692,27.5094
57.3524,34.6777
53.4732,28.6694
73.0603,40.5024
54.2061,27.7155
70.4446,40.916
65.5573,32.6604
64.2088,42.3532
49.6546,22.837
53.0207,13.2217
52.4176,23.375
57.3738,31.0071
63.1616,26.2581
48.9624,19.2126
75.37,27.8757
67.4387,32.8593
50.8151,27.7271
58.2115,36.741
50.8813,45.8972
49.48,34.5734
51.445,26.4753
64.7881,34.51
49.3377,25.9426
53.8718,28.4444
53.8406,34.32
53.2709,29.8775
70.6463,30.886
52.017,30.1439
58.5575,37.1808
76.2112,31.6211
50.8153,25.8858
58.0179,30.5616
73.2431,37.5703
63.2992,41.0369
52.3094,39.3798
53.5618,37.7875
55.9668,28.1054
64.6088,28.0864
53.5399,21.6601
57.211,34.8763
71.0826,28.3063
54.1919,26.3648
56.276,38.8389
73.7815,24.0136
56.7456,27.1192
58.003,32.1201
62.5902,33.6706
52.3798,35.2585
64.8275,17.9427
56.7638,43.089
72.1616,19.9484
69.1079,35.5643
61.9075,28.7498
61.0219,27.0563
79.667,28.0475
62.8805,17.3849
55.1907,37.7569
55.3007,29.2727
57.8157,12.4239
65.7436,36.6931
65.6644,17.2116
57.5091,27.6464
72.313,40.5117
72.5392,40.0755
60.5654,32.3918
61.3477,37.3015
58.8148,27.2316
57.6509,36.8922
69.3784,28.5974
54.6175,33.4827
59.3185,39.4862
63.0757,30.5374
51.7739,27.0392
62.2228,32.1813
68.1399,28.6657
62.8074,31.4757
58.8283,40.7882
49.6497,42.5084
61.96,38.6002
55.3269,31.6357
51.7087,31.1644
53.6394,18.0826
64.4681,19.8271
64.8606,24.0673
53.3351,42.8119
68.0707,21.8376
50.4722,37.1162
59.2275,18.4653
50.1375,23.9221
54.3768,25.1853
60.116,29.2589
67.8778,21.9919
54.6205,42.7235
50.4117,32.8288
56.0135,27.6641
75.1567,24.5471
47.0055,30.313
70.3779,31.359
50.1489,38.1354
61.5906,28.8959
56.4148,30.3735
58.5579,44.6758
67.4584,19.9276
62.7048,36.6056
51.5676,23.8975
67.2359,1.65338
52.1852,37.9199
61.8985,32.5352
67.3114,28.4715
56.9875,35.9712
58.2444,26.2663
37.9219,16.3235
67.7755,48.5731
67.5347,31.9114
50.6692,30.1936
52.9642,28.0885
71.2421,28.4095
60.2474,32.6599
56.4235,34.6507
49.7593,39.8965
76.885,25.6531
60.292,29.2142
58.2122,11.4643
52.629,23.7721
58.5825,32.0997
67.6204,34.2105
62.4272,45.7439
81.2888,34.4463
59.9282,40.392
60.2129,47.4147
49.8222,44.2646
48.4879,31.5756
52.4647,30.9005
61.1169,36.7142
53.8633,25.3482
48.2762,28.0958
54.6029,15.4288
62.671,34.3263
64.7305,18.0754
69.9595,16.2831
68.3856,15.9381
66.3212,33.2719
67.4466,36.7252
59.1048,22.1125
53.3109,23.6105
65.3796,26.0892
71.3864,32.5923
61.4763,38.4078
58.9822,16.4292
60.0726,35.0575
60.8129,34.3515
62.691,35.684
52.7192,31.6621
58.7558,38.422
60.7451,16.3393
65.2583,41.7728
60.1149,15.5031
58.3368,22.826
56.558,24.9178
62.1611,30.4067
63.439,30.363
58.823,26.0881
48.0448,26.2904
45.4961,14.3417
49.4896,28.9591
60.6929,26.7375
56.409,33.0989
61.7847,31.0404
55.6915,35.3669
67.0287,25.4664
54.7298,39.7588
50.495,30.0078
61.9799,17.414
51.0094,27.2609
53.0789,37.7733
46.2286,27.7715
80.8945,31.97
65.6339,24.7031
62.4838,37.035
57.0233,30.0749
67.0736,29.5193
58.7567,35.3445
62.8944,33.857
62.0019,29.0848
64.1881,26.4377
52.6145,31.7466
47.5052,21.1278
71.2109,25.7205
59.7306,21.4265
68.1932,37.1979
52.1777,31.1046
58.2668,34.5715
56.3449,33.0037
52.286,32.3126
73.5402,36.1663
69.6314,31.8149
57.6982,25.541
48.7238,37.6075
70.3412,14.1528
67.6149,43.8536
56.6237,42.4325
51.3695,37.7331
47.9529,40.0135
54.8782,19.3396
56.0323,42.848
65.1516,45.8819
54.2492,25.9002
68.91,50.5956
54.7776,33.4116
58.1449,32.6698
65.904,36.3368
58.3505,37.2762
62.2565,22.3882
61.0149,32.4548
58.2008,19.1043
58.0925,40.7054
63.0553,38.1365
58.1711,37.4124
59.5519,42.382
73.3037,15.7613
53.2478,37.0204
45.1769,43.7183
53.211,43.2983
50.37,31.4317
60.4168,40.339
62.7021,15.5613
59.9722,18.3273
62.5266,35.0381
43.7235,11.862
62.0758,34.7295
40.5873,33.9901
49.1066,34.6779
54.9944,24.653
53.2702,35.6012
54.7321,32.0366
59.3092,43.6795
60.8707,29.5772
69.7536,26.1566
63.2114,48.13
50.2783,37.3504
56.8069,30.9081
46.5077,23.6853
64.7269,26.8771
48.9508,27.5824
53.7784,56.8841
53.3223,34.4997
58.6288,33.3568
54.4257,27.6085
49.6998,25.7206
55.7743,18.1556
58.6891,30.6791
49.9247,29.4665
43.7407,29.0546
54.3982,30.9836
43.2095,29.2822
77.3913,28.4622
49.8674,43.9973
51.5744,38.2965
66.9392,44.1188
54.6958,27.7332
60.5334,26.829
56.3514,21.7086
68.0647,22.1431
60.2461,23.3149
62.6824,38.3949
63.0015,35.0759
62.5023,41.2382
54.8517,28.5092
72.5776,30.9191
53.6959,40.249
53.2896,16.6394
62.6478,31.5486
56.5012,34.9577
65.9183,22.2212
46.2119,34.0919
55.7622,38.9555
58.3682,15.3959
71.1435,27.5141
64.692,33.6683
71.1283,30.214
63.7426,35.6527
48.9567,43.9329
59.1801,28.6445
44.5507,23.3415
65.9655,27.2685
49.6129,28.6544
66.0784,17.4421
60.504,29.8292
62.3473,25.4612
56.6808,20.3119
57.4764,35.8997
49.8436,37.56
66.5441,28.1576
63.159,40.7181
70.6045,40.3409
53.0859,27.9579
74.913,31.5104
69.1578,38.1644
47.3596,45.7995
62.2501,30.0128
58.4942,21.7157
64.2067,16.0198
51.3819,47.0982
54.3542,16.9667
54.0018,22.9196
57.1864,33.7183
60.061,44.2904
74.5604,23.0062
53.2255,34.0377
46.6927,10.67
58.6975,26.6315
60.3817,35.6455
48.5436,39.128
50.3,35.8302
59.646,23.6531
65.4062,16.5914
55.5809,29.7399
61.5157,33.0517
61.4432,38.7005
64.3963,32.7765
58.7828,31.245
61.1127,26.4291
75.1962,39.894
57.2191,39.2867
46.1383,33.9215
60.6383,17.5029
64.7342,27.0185
62.5763,44.1711
54.8348,23.1606
53.8281,39.1296
58.7566,30.2604
57.2341,26.4566
73.0563,35.0216
70.9857,11.2859
51.3781,33.6326
61.6056,49.9038
67.8248,20.2578
55.092,30.9324
39.5651,14.2684
64.8906,29.5243
51.7161,30.6009
61.8631,23.9762
58.9285,23.9009
68.5656,32.6327
63.9504,27.0066
49.3226,30.3339
59.2602,43.4074
58.2126,35.4025
63.8966,21.9596
58.3518,28.7821
76.0646,25.6854
53.1155,24.9997
53.5614,44.5311
73.9614,21.7125
58.4068,20.0494
66.0722,34.781
57.7395,33.5985
67.4137,24.8657
61.4276,19.2941
58.3008,45.2969
64.3315,28.2678
69.5102,36.2094
57.9334,35.357
58.2603,31.1788
60.936,38.3919
55.62,26.4208
69.1607,25.7255
56.3143,36.9856
56.4465,26.2176
51.3003,38.6121
65.9322,37.039
57.2889,36.0974
56.3936,25.9601
60.2684,40.2996
67.6183,42.1988
49.5693,16.5944
61.0531,20.4633
63.2026,26.49
56.1815,24.4927
47.8512,41.4349
66.9865,21.3584
52.9442,25.8747
58.4261,19.2152
52.4377,41.6169
67.0224,28.8297
53.5154,40.6605
59.8571,25.481
68.2272,33.0585
55.5795,32.2045
59.3548,35.9318
82.1332,19.2839
48.5739,25.2696
53.0918,37.0397
53.6889,9.99181
60.453,19.552
54.352,35.8791
55.1058,28.6224
67.3841,38.507
48.0442,35.317
70.4034,29.1612
72.6271,32.2447
62.3445,30.7211
58.0229,37.0643
50.1637,33.5052
65.2301,33.2762
58.8322,25.3965
57.0909,33.8754
61.0672,28.5884
53.8634,22.2461
53.4097,30.005
62.4862,18.0901
53.1298,28.8996
44.6529,45.9464
47.6631,44.9867
59.5877,17.4435
54.563,32.6626
53.4834,26.8818
67.0924,26.8423
53.1366,24.7241
58.4762,35.1962
62.0972,28.6259
59.1305,36.7221
57.3897,27.9715
56.0076,31.5152
74.9789,20.3113
60.8445,15.2403
50.429,18.4614
68.0244,25.1262
59.5786,31.6652
48.9543,38.6758
46.6613,23.295
51.3738,42.2205
66.7549,30.0798
55.4626,26.6801
55.0566,21.8624
44.5142,39.7507
61.9769,24.3223
58.8935,34.8594
64.025,38.0566
72.2412,16.1815
66.397,33.4322
71.5427,32.3043
54.5374,29.0106
48.0133,24.0885
53.6375,37.8041
65.6508,25.8486
53.4411,19.3382
68.0316,37.8776
49.2694,37.3242
57.8277,35.4532
60.844,23.4185
56.836,34.1522
68.2119,45.2012
73.1509,34.4437
52.4316,42.6559
58.0679,24.7603
47.0633,33.1762
50.9075,39.5902
56.0703,44.2407
68.4252,22.3606
57.1446,38.5005
56.6547,29.2448
70.5709,26.8778
54.9891,40.1989
66.0659,16.2341
65.2714,30.7214
56.6806,30.5937
65.5357,39.0141
66.5519,17.2599
41.5634,33.9863
59.1669,23.1239
64.7743,37.5614
56.3381,30.8705
48.2887,15.2678
69.0312,21.6
49.4571,35.3911
61.4472,28.7741
74.5493,27.0795
54.0502,37.782
54.5786,34.4919
60.5302,10.2882
62.5479,18.7989
58.8953,27.0971
50.2911,45.5868
46.6805,27.12
65.9434,17.3565
54.7816,31.7771
70.3603,39.9229
59.536,33.595
63.4795,38.6247
55.4479,28.6292
56.2103,28.5128
33.2437,32.2378
46.7447,16.7743
69.0905,38.4794
52.7504,12.6888
54.8439,43.013
55.6562,11.2166
79.9874,12.2318
53.9821,33.1843
49.2812,28.9197
62.3906,16.4833
62.5422,31.1186
53.4317,29.8772
53.7542,21.9713
56.8123,31.3519
61.2281,22.5627
63.5392,28.388
73.4154,27.29
52.7161,33.3737
69.5256,39.2035
62.4821,25.7673
61.57,40.0891
67.172,28.198
62.6871,43.6408
65.0508,31.9453
62.5345,32.1221
47.5309,25.1816
59.6789,30.6643
56.5305,26.6326
53.3893,30.8166
46.33,10.3626
56.9159,34.9654
46.8728,35.7239
48.0015,19.9006
55.7087,37.4176
58.8898,16.5971
51.4826,24.3829
70.7206,31.4782
60.5209,33.5228
62.3549,27.6038
60.1871,20.2825
60.3437,32.2085
53.7493,17.7672
45.3665,38.0615
60.1736,19.3255
46.1573,47.7398
55.0394,16.2183
45.1137,19.9102
66.0227,33.3434
86.8395,34.92
51.4169,35.8931
71.0069,38.2142
52.508,36.8001
64.2495,32.9556
48.5353,22.1621
56.7186,26.0366
57.062,27.4074
59.4289,31.1922
62.2764,38.1266
64.4992,26.8917
59.7101,29.5227
53.8672,42.6464
53.1133,24.98
71.3707,26.8718
55.6104,19.2234
48.9028,37.7853
49.5054,19.879
61.4041,35.4831
56.4465,40.9777
64.399,31.5077
44.3546,47.4141
61.5864,29.107
63.2511,20.5845
44.6632,33.0247
45.1243,22.5061
50.9738,29.6911
63.0148,33.8503
67.2162,30.8265
65.7305,42.6334
53.5208,15.5537
55.7145,25.871
50.7998,25.5154
54.3786,53.5527
55.5659,34.067
52.8983,27.9204
34.0057,24.9445
58.1164,38.6739
70.7081,16.1625
58.6302,31.3843
55.6171,37.1306
50.6408,22.7265
46.2262,39.0462
54.9817,29.1658
68.1501,34.5865
54.7889,15.7002
61.7795,29.6669
70.0528,28.2775
44.1882,39.917
60.957,39.5644
48.1271,28.5632
58.3379,21.4691
68.3621,31.7295
64.0052,32.2428
49.9574,43.4102
74.4302,34.4827
51.5613,31.1594
73.1071,38.4361
65.6463,43.3163
66.4719,25.6462
51.0253,23.7411
59.0931,34.4359
61.7307,28.4187
60.518,31.4515
63.3023,41.6889
65.9368,26.2572
49.9471,33.4089
47.6075,43.6722
68.561,31.2973
45.971,28.084
56.4951,36.8146
45.7444,39.1128
57.3684,35.7038
54.8713,52.1349
74.0999,37.19
70.5772,26.747
50.8299,24.5408
55.3113,35.6781
50.0011,31.3434
63.5154,31.8222
57.2052,30.6879
53.1743,28.9089
57.5985,28.3945
59.1023,31.1204
53.7757,18.3166
53.127,39.3525
70.7863,23.3278
74.2585,19.5546
50.612,24.1654
52.1955,38.0008
57.4644,29.0792
