x,y
91.1233,17.7744
97.5942,59.4061
77.7501,44.0611
81.8975,32.6515
78.4369,30.0761
92.7398,37.685
85.8144,25.933
88.3296,39.9549
99.1686,43.8045
86.6701,35.9438
88.4347,42.8735
90.3218,41.7373
93.1063,30.0983
94.593,26.8788
80.5846,43.8519
99.9368,53.3392
87.6068,22.7195
94.4035,44.1499
99.0106,43.7061
76.5603,49.2769
99.1719,33.7155
69.7502,48.2661
92.2559,35.4891
98.7877,46.5496
87.3216,45.651
95.2685,33.4068
83.2029,19.1108
72.4605,46.2773
78.4871,23.3358
80.5806,40.989
84.277,44.6729
99.5686,37.8443
74.0028,46.9538
99.9671,25.9262
84.4102,44.6864
83.12,18.732
78.5466,50.2572
83.0841,43.3155
83.4457,38.9695
99.6211,36.0466
94.837,28.0339
97.8036,40.3514
100,29.2198
82.2751,32.6795
99.521,41.6832
89.5177,27.4306
98.3634,35.6845
98.5021,32.5258
93.9509,26.8039
84.4379,38.606
92.3847,38.5815
84.0285,46.684
96.9745,41.1395
100,44.2063
68.8999,52.8551
91.8398,38.7711
94.5908,54.4482
99.7325,45.7345
92.572,15.7322
86.8387,46.9681
93.9108,38.9247
67.9433,34.1535
99.9135,41.6211
93.4647,51.7597
94.4069,53.9443
82.6322,41.4712
100,47.0119
93.0626,48.5913
100,46.9369
92.4565,31.6905
89.505,40.1068
97.4406,48.4945
78.2869,47.4397
99.1688,59.4804
99.57,39.3612
91.9274,55.182
76.9876,18.5755
82.8658,20.0894
87.3888,23.29
87.1846,29.6477
92.6029,25.2675
79.9563,42.5686
100,40.9191
97.1683,49.1404
84.8933,33.5684
90.6483,42.4136
80.8316,62.8359
70.7541,36.3405
97.0071,28.1857
100,43.9181
86.3226,35.8322
82.7208,46.1096
87.9776,46.0446
92.9424,37.6125
88.8484,31.4231
82.1537,33.3889
89.6407,50.2917
98.9853,48.4472
82.2471,44.0472
92.3189,34.0096
100,57.2887
95.1195,52.8169
87.8616,39.5603
86.4776,49.5542
86.6381,30.0191
90.426,31.9785
89.562,15.8105
84.256,38.2755
98.9442,23.3646
88.8993,38.4741
93.0463,50.7361
98.9942,26.835
90.2325,30.1984
93.5217,38.4536
93.1544,38.3483
86.4049,50.0401
84.5693,10.4001
67.7894,72.5038
99.7202,12.7704
92.0847,42.9001
98.3085,35.0732
91.5081,50.1221
99.9629,42.9993
100,34.5979
86.1,47.1317
86.4267,41.6906
95.5328,20.2597
97.4547,51.5645
98.7152,12.806
85.1635,29.9619
100,43.239
97.5449,38.6013
99.5344,40.9183
90.2013,50.4829
90.0326,21.7532
86.05,46.7386
99.5677,38.8759
92.2238,37.7657
96.873,48.3681
99.0584,43.752
80.5074,34.0603
87.2599,31.9706
98.833,56.6115
95.1398,41.3139
90.5179,49.7205
92.3923,52.5843
84.8439,49.2826
88.9555,44.1989
89.118,40.2295
76.957,32.6298
87.3253,25.4512
96.926,38.398
77.1507,55.9301
93.1797,26.0156
81.0696,62.0105
92.0179,25.1937
77.8239,35.1166
96.7827,50.6863
100,26.8853
99.2478,39.5372
91.5174,63.0587
83.4713,51.65
94.8265,29.3708
100,39.2495
82.7725,46.6976
99.9331,38.9119
85.4663,31.9043
96.021,47.5249
84.3226,35.3221
81.0072,53.0448
100,24.9895
99.3597,46.7786
85.2185,46.7205
100,12.138
100,44.0117
98.7508,41.8442
99.5639,30.3808
87.0212,39.3081
82.5371,43.9327
71.9005,24.1988
81.2475,58.3423
100,43.2865
80.3951,42.8581
88.1796,35.3628
99.3566,35.5923
86.8279,25.1835
87.0044,38.0285
77.6594,44.1568
99.2542,41.4421
84.376,40.1201
86.0643,19.4358
95.6595,32.7757
92.8718,43.7932
98.5617,34.523
90.5094,56.8625
99.6513,51.4969
85.2974,52.3253
97.5159,55.4029
89.5201,49.1369
86.0816,31.1065
95.9018,43.029
87.3003,46.4146
81.1625,36.9923
77.9123,28.7714
96.9192,12.0524
93.3949,51.1011
99.2956,14.3961
100,28.3422
95.7462,25.8673
99.8076,42.1082
98.6728,48.5473
83.2105,23.7477
