x,y
20.1528,18.5463
19.9732,19.3614
19.6776,19.8395
20.1335,19.7096
19.2739,19.4874
20.2748,19.6328
20.0081,20.9642
20.2062,19.628
20.0541,19.5183
21.0733,20.5866
20.1305,19.7559
19.7961,19.9315
19.8685,19.9084
20.1935,20.7118
22.7432,19.058
20.0753,19.5805
20.4601,20.1078
21.0508,21.1205
20.7917,20.049
19.931,20.1997
20.2428,20.8628
19.246,20.5627
20.2257,21.1229
20.6767,20.0833
20.0544,20.3119
20.3341,19.1705
21.2815,19.2689
20.2957,20.6498
20.4707,20.4205
21.0054,21.5335
21.1847,19.2575
21.3808,20.0259
20.5052,19.5325
21.0513,20.1893
21.4898,19.7778
19.4146,19.7809
21.1175,20.0368
20.3206,20.1083
19.7624,20.5064
20.5781,20.3821
20.8502,19.2231
21.1028,19.4078
20.1589,20.5879
20.2574,21.8113
21.055,20.797
19.9225,20.8328
20.3895,20.6655
21.3911,21.0102
20.1588,20.5879
19.9349,20.039
20.005,20.8585
19.1433,18.7362
19.6265,18.379
21.5729,20.0914
20.1448,21.4424
20.014,19.5481
20.359,19.9932
21.0014,19.7948
21.2922,19.411
20.4191,20.7343
21.1216,20.6131
20.2007,20.0521
19.4011,20.3929
20.3013,21.0299
20.2686,21.9332
20.8006,18.5333
20.0786,20.1403
20.1526,20.1683
20.0198,20.4737
19.3002,20.7621
20.47,19.8964
19.8243,20.1813
21.5772,20.0508
20.6275,19.5627
17.9164,20.4357
22.5029,20.4392
20.4327,19.2196
21.5444,20.4328
19.6011,18.7936
21.0817,19.8086
19.3675,18.6985
19.7079,20.053
19.6325,19.6524
20.2056,20.5913
19.8422,20.5073
19.7091,20.1507
20.2289,20.4715
21.1396,21.1801
20.338,19.6645
20.2344,18.2727
19.9109,20.1394
19.1105,19.2333
19.5278,19.1731
20.4867,20.331
20.6224,19.6026
19.7403,20.6569
19.6747,21.1678
19.6318,19.9223
19.8943,20.8199
20.1417,19.5444
19.8027,20.0474
18.9044,20.2011
21.3652,20.1383
19.7659,18.9755
21.0138,20.2696
