x,y
76.7144,18.4757
75.6311,52.1023
59.3275,37.1197
63.8688,24.6849
66.846,30.0924
74.6081,31.0446
66.7359,25.6989
70.4034,33.1881
80.7963,37.6127
59.736,29.2927
66.2753,43.6967
67.3646,40.0201
73.7635,40.2573
76.3023,27.1024
65.8053,39.462
83.9695,46.5681
71.4325,16.7951
71.062,33.6271
82.4369,30.515
65.9165,38.8733
76.6694,36.8581
60.1027,51.4844
76.9395,37.3626
78.9737,40.6178
63.7129,35.43
76.667,26.1344
67.3887,22.9025
53.1114,38.5688
65.8913,27.9354
64.2732,30.5051
71.0393,33.0174
81.1069,32.4388
56.8683,39.7193
81.4095,27.4578
72.2421,37.453
74.7947,19.236
66.3981,41.1354
69.3539,41.5482
67.0358,26.572
79.8244,32.191
62.5489,31.5115
69.8239,40.3343
75.771,40.6413
62.0034,27.3124
89.0101,30.0507
68.0278,23.4599
67.6163,24.5069
86.1854,26.4735
67.0397,21.0818
71.3286,34.5645
67.5494,27.1203
65.0001,40.8675
67.8787,43.0521
75.499,34.5581
51.6043,46.488
70.0666,33.6845
70.4711,46.2387
76.1021,37.4907
73.202,18.3917
74.125,32.7587
77.436,29.7745
48.7332,25.261
80.8774,35.0339
79.0032,38.5548
78.2793,36.1938
67.7122,37.8157
84.0244,44.0542
73.4696,42.1131
74.8507,34.0868
66.1818,30.1849
70.3799,38.2646
84.0677,44.7798
57.626,32.0337
78.162,53.4674
81.5423,42.5723
73.7016,42.8489
63.3151,31.6559
58.0161,14.8424
70.2785,25.4339
70.5004,33.3418
71.8138,28.4497
57.4268,33.1254
94.504,31.7649
83.9059,38.7947
65.1963,29.7197
70.1673,37.4293
58.1685,50.339
54.2539,35.8545
67.056,30.5072
82.1167,37.4852
66.9814,30.5457
60.2911,31.1942
70.1338,34.658
66.7714,30.5405
77.9837,29.2515
62.8198,31.3667
71.9124,42.3537
92.5073,39.0742
60.7525,31.1285
68.0977,35.9595
80.0384,43.9068
75.9528,42.6682
61.9577,39.7727
66.152,44.7657
65.0432,31.7974
74.7217,30.9433
66.7575,18.8122
63.3334,38.7371
84.9787,26.9773
61.1477,29.0165
65.0403,48.585
86.5328,26.8655
66.7294,28.9743
70.3469,34.6692
74.4948,36.8269
64.6789,41.8909
68.3838,13.5104
63.1661,56.5196
84.8328,17.7537
79.0233,41.3889
82.2752,32.9288
74.0678,33.4105
93.9289,39.3308
84.4098,22.6971
66.3502,36.3361
72.0707,33.6533
68.0317,9.74473
75.9922,41.2878
81.9324,12.0616
63.8688,28.7207
88.2889,38.493
86.5055,42.1631
78.3893,37.3171
80.0043,36.6037
69.2135,24.4835
66.8377,41.0606
87.9971,38.2758
69.336,34.6473
72.3038,46.541
73.2916,33.9114
62.3193,28.1512
77.1905,29.8339
79.4151,42.5167
73.5111,29.3741
71.2793,40.3872
65.2023,45.9954
68.0942,36.4585
77.0493,30.8726
70.4261,32.7779
59.4101,28.0573
71.5227,20.5429
78.2462,31.1923
54.4403,51.3993
81.4614,19.7504
66.1824,44.8061
69.5858,23.1322
60.633,27.7085
65.1541,34.92
73.2027,28.5804
81.269,30.5693
71.5195,57.5835
64.1508,39.9473
69.3244,35.4588
77.6863,28.1989
64.0094,28.7081
86.6543,33.3261
65.2803,40.1864
72.97,34.626
62.4925,29.3695
64.3393,50.7192
78.7334,22.5463
88.0279,41.3762
62.8656,31.6774
75.6241,12.3619
73.789,45.7124
82.7059,39.3887
82.3266,27.122
67.8372,38.192
63.7912,34.2324
48.6318,18.3223
73.8572,52.9427
81.3107,33.6191
62.3621,37.646
66.3737,25.1638
85.7156,26.3157
75.2665,31.861
66.1973,45.2153
56.0261,39.3993
84.3983,29.7673
65.8481,31.9748
61.5655,15.2218
68.6218,22.662
71.8311,42.4562
78.1615,35.2843
69.318,52.2505
90.4975,39.3887
71.6965,41.9139
73.8034,54.5532
60.0408,42.4994
67.2486,27.5179
67.8367,42.626
62.6652,42.3083
62.0301,27.5157
59.9137,23.1564
70.604,6.94403
75.8268,40.1919
84.4252,16.4358
86.317,18.333
75.9706,22.6885
