x,y
54.104,17.307
52.5155,43.7613
43.7266,34.0899
51.3267,20.2643
47.1439,26.172
55.1995,23.3128
51.997,31.0973
52.9227,29.0491
56.7912,28.5303
43.725,24.3888
49.3698,41.3394
47.887,24.5646
51.2242,40.9983
51.5725,16.5387
48.6876,24.7292
64.31,39.1989
50.77,19.6105
53.4828,27.3775
62.2752,30.492
56.6767,30.0428
61.2238,29.2117
40.1791,47.1633
54.2044,34.0305
60.802,30.1248
52.8381,29.5424
64.2532,29.3486
47.4694,18.4266
37.4906,32.8209
57.2473,35.5992
52.6121,27.3414
57.9479,23.1915
64.2692,15.2564
45.5262,30.1874
55.7081,27.911
52.0192,27.5374
58.9064,15.5496
41.8132,28.0478
53.1112,35.5343
53.258,22.2568
65.1903,30.4489
47.7199,23.1663
56.0342,33.3516
65.8585,31.0362
49.297,17.2266
71.6926,28.6706
51.752,25.7425
54.4391,24.0409
69.4369,26.0927
56.4037,20.0147
52.1629,34.8137
52.4248,22.3894
48.6633,32.7902
43.861,44.1476
60.8942,30.052
39.7228,41.9508
47.0086,30.5761
57.0026,40.0298
60.5281,36.0844
53.1133,23.9578
59.4918,25.0522
62.2184,30.4655
33.8082,19.1245
59.7183,25.5371
63.8098,32.4626
55.5365,31.9555
51.8897,30.1295
56.6662,35.4781
52.8642,34.8605
59.2175,22.5816
56.4219,32.3914
51.2065,30.7595
64.5853,33.8262
50.0739,28.9832
57.7279,40.8401
58.6411,32.9891
59.893,35.942
49.4936,20.8351
47.5887,16.7519
47.8105,20.9002
52.5221,30.296
56.5313,24.7178
46.3361,17.0272
69.2815,27.5939
61.4921,30.1641
49.8073,26.8111
54.4839,35.825
45.5085,43.818
41.1274,36.3955
44.3709,19.7324
62.4336,35.3986
44.7314,21.6956
55.2295,28.3117
52.2365,32.5814
48.9002,31.9377
62.5642,28.3658
52.5934,31.5381
57.4319,33.1881
64.2306,34.8588
46.2013,25.8176
55.4054,25.9693
69.146,35.3991
59.2228,37.5999
44.8536,30.9555
52.1337,36.5852
54.2437,28.3548
60.3321,29.3491
52.9752,24.1761
57.4094,36.0779
63.0205,29.9422
53.9171,29.4008
53.3552,39.6709
66.5174,18.8054
54.7272,28.409
51.6404,28.2782
56.3384,29.7762
53.1057,35.4195
58.5582,14.6414
49.0342,44.9176
63.703,21.3128
63.1738,35.9487
58.964,30.155
52.7674,28.0464
72.6203,28.3143
60.4914,15.7666
49.6097,38.023
51.6718,31.6936
54.5277,12.7108
57.4251,31.5833
62.3269,15.3801
55.8019,29.616
63.925,39.3971
62.3405,36.8526
62.8098,31.4119
55.7209,33.6204
54.4987,27.2994
52.2644,31.3251
63.8461,27.3926
47.6753,35.2668
54.7628,35.5953
57.9681,26.8685
43.228,28.5521
56.8619,32.8903
61.475,29.4048
59.0093,28.0979
51.8757,33.9012
44.4818,39.5182
58.9807,34.9409
50.5914,25.7994
49.3131,29.5699
45.8061,20.2381
62.8736,17.076
61.1533,22.6389
50.3067,36.5191
63.3912,23.926
43.3867,31.282
53.6841,20.0593
49.5764,23.9155
52.7556,25.4554
55.598,27.7234
62.8295,21.2429
52.0209,38.2042
51.3786,26.7879
49.834,27.7373
69.0891,25.9102
45.7853,25.1366
59.6047,32.0418
45.019,36.9812
59.5424,27.0964
55.8237,26.2324
58.5801,41.6716
60.0664,21.8221
56.5247,32.8773
50.4231,25.9118
62.7456,2.29926
48.2023,38.7727
56.9852,34.0627
57.7553,26.4527
51.5581,31.5132
59.9907,22.9503
36.7142,16.2382
61.8878,45.9291
63.1571,29.8478
47.9745,29.8279
50.6476,25.6542
65.4256,26.4138
50.1478,32.9887
56.2715,23.3939
47.9112,39.1213
71.7614,29.3703
48.1793,30.1376
55.2525,13.1972
50.5738,22.0142
49.8929,31.8752
63.0286,34.2959
58.1964,45.4947
78.6761,35.431
56.7966,41.0814
55.9463,42.7108
44.7806,40.9456
47.6749,28.5338
49.7973,29.0127
52.8542,33.6291
54.2511,23.1524
44.4899,22.6732
54.3299,11.4554
59.7789,32.4091
59.1859,17.318
63.0768,17.4695
65.5834,22.1849
62.6096,29.6516
63.8955,36.0568
53.8399,26.4401
51.8517,25.4033
56.9895,24.2644
58.5041,30.5688
56.3918,36.6584
53.5799,16.4959
57.6868,28.8539
52.9154,32.6614
56.9493,30.0849
51.4567,26.9866
56.4991,38.5817
59.2336,17.1016
61.3736,38.8258
54.9762,17.9693
56.1692,20.8332
50.5107,24.677
57.9364,25.1935
