x,y
63.9829,18.3757
62.6422,50.64
54.2719,35.1091
59.5173,20.7563
54.9473,24.8104
64.9422,27.4167
54.1312,28.1668
59.4457,36.8414
66.2728,30.0661
56.5258,26.6534
60.2168,40.6329
59.7915,31.5938
61.7944,40.4081
62.6761,23.4522
60.507,30.7413
74.0335,43.9674
62.199,18.3711
65.9262,32.6393
74.4288,32.7686
57.1591,34.0543
67.5234,30.1706
49.9845,49.2141
65.9132,32.3904
66.9539,34.6602
55.3043,29.4465
70.7326,37.6554
60.8676,20.5089
44.0239,37.5578
62.2092,32.276
58.1565,29.3233
68.1143,27.6009
74.37,24.5153
52.4345,35.6366
70.1754,29.9748
62.319,36.2175
64.4465,17.6951
53.3338,36.1212
64.3242,35.9438
56.8021,23.5578
71.8497,33.9778
52.0298,28.7197
60.9202,42.6477
74.6389,37.655
58.0815,22.7845
80.2125,30.4683
60.4001,32.7608
60.6688,25.5433
76.6998,24.4009
59.0326,20.1918
69.972,32.2174
55.9607,23.5432
56.1022,37.1486
58.0011,44.1213
65.4123,36.6031
48.9804,48.7965
66.3776,31.6188
66.744,41.171
66.4063,37.1401
67.1064,20.8611
66.2071,32.2509
69.4216,26.5795
40.015,25.8021
70.9497,30.3379
75.3801,37.9596
69.4886,32.7409
62.0861,33.5556
75.8611,36.3596
65.695,38.6039
69.1303,31.9001
59.3454,33.2013
57.8571,31.7582
77.9688,40.5295
56.9853,30.6041
74.0796,43.2313
69.7408,34.9564
68.6652,41.6114
52.2158,25.8812
51.9092,15.7929
51.8588,28.362
62.69,31.9691
62.4075,28.605
50.0715,26.8045
82.2086,29.3216
71.5116,33.8818
54.6232,26.8393
63.0989,38.1357
50.6643,49.9033
54.281,36.7516
57.0397,31.1463
71.6668,35.1229
54.9377,25.2856
58.4516,29.8017
59.0162,35.6265
57.0297,29.0017
73.2394,28.869
57.3673,30.2319
61.9396,40.6083
82.0407,32.4791
53.9539,27.8727
60.0746,33.6124
78.2086,36.3684
64.9969,41.4595
54.6749,40.9485
58.3975,43.1329
59.0172,28.1634
66.5982,27.1753
58.1944,26.5014
60.0124,38.2188
76.4405,22.7544
54.6875,27.397
61.7223,44.4795
80.1242,30.8606
60.6979,28.5655
60.8442,35.0449
65.0267,34.9103
56.5673,38.1931
65.2513,17.986
62.0308,48.3323
78.7073,18.0816
70.3597,37.9129
69.5487,32.7315
68.4692,29.8669
84.5421,31.185
70.889,18.5765
58.3276,33.1868
60.3925,32.268
63.9772,10.5073
69.6121,35.1903
71.4261,14.6656
59.6794,23.5982
79.5705,41.1656
82.7441,39.2693
71.1074,33.3398
70.0132,33.3275
61.1911,24.1817
59.0078,41.0176
75.9665,31.2545
60.6208,32.2555
67.2229,46.3248
61.0322,31.3522
55.2751,24.7751
68.6842,30.5786
73.0592,37.0242
65.9711,31.2151
61.5365,44.6179
58.9578,43.6285
63.9126,32.7847
64.0549,30.5732
59.6469,30.2354
60.7175,24.0389
68.3926,19.0512
68.495,27.8362
54.1795,44.2619
69.9399,22.6008
51.3798,39.9368
62.9217,20.1226
53.2144,25.7537
60.2849,28.1666
64.0968,29.0236
74.7925,26.7902
61.4706,48.9347
56.4024,34.2424
63.301,34.6252
74.6629,25.8708
55.0166,28.5954
75.4909,35.8897
54.6244,42.7406
64.8879,30.6326
62.7634,29.2786
57.7646,49.8167
72.577,21.3074
69.0248,38.1545
59.7107,26.3953
71.5983,4.45608
58.2845,38.2236
69.6053,37.8057
74.5826,26.6736
63.3897,32.2859
63.465,29.1967
42.8771,15.5257
71.0522,49.7989
73.1909,30.3407
53.6283,31.1672
56.3254,25.3966
75.7797,30.7138
64.3736,34.8123
60.9263,37.9514
51.7361,39.1295
79.5375,28.9202
63.8994,32.1942
61.3696,11.5452
62.5572,24.3653
64.9579,34.6587
71.9587,37.436
64.8117,50.248
84.825,35.7585
63.0187,38.9041
65.15,48.9411
55.9896,47.6568
50.6503,26.6261
58.1264,36.5817
65.6244,37.1487
