x,y
32.5393,20.8793
35.7703,31.9422
23.1067,22.6421
32.8593,23.097
25.4268,21.7354
33.1245,21.5041
32.7487,24.6139
26.6468,20.4584
33.5807,23.1792
25.8104,18.2297
24.0031,26.9907
25.5334,22.4385
30.5334,21.5109
31.0669,21.6754
24.6919,22.0534
31.5076,25.4238
30.879,24.2043
32.5697,15.5429
34.1517,22.999
36.9739,25.1166
31.1094,23.8749
26.1343,22.1813
30.9993,27.9155
33.7375,23.676
27.0493,23.1998
27.6514,19.9073
32.3445,19.9854
23.5093,29.6518
33.1817,25.1891
30.8766,20.5052
28.4465,20.7146
34.7853,18.6754
29.5371,24.0844
35.9319,24.1919
32.3309,21.1917
33.2343,14.0309
29.5743,27.4039
24.7399,24.5849
26.2205,18.3558
35.4152,26.3356
22.8772,16.3412
34.2349,24.1165
33.8733,24.0487
25.8212,17.3679
35.3825,15.5498
28.766,22.1609
27.7241,19.9715
37.4107,18.6418
25.8074,25.1128
37.198,24.8739
32.2657,24.2267
25.3283,24.9026
24.3668,21.586
26.8849,20.3451
23.9286,25.7926
26.7902,24.9703
26.0119,21.2119
29.902,23.61
34.739,20.2817
31.7489,20.3829
28.7434,24.6449
23.3484,16.6461
32.4471,23.6314
33.0641,22.9628
26.6057,28.017
26.2533,18.873
32.956,27.5624
28.4123,31.8811
33.0746,22.1804
29.6087,26.6397
29.3871,24.869
36.9384,23.3856
28.3199,26.2384
28.6111,25.7749
28.531,25.2358
28.6562,25.8171
29.6299,22.5781
33.6126,13.2281
28.3467,21.3154
31.3482,18.9104
29.6575,19.2675
27.1386,22.9223
33.9253,20.3029
30.7575,13.547
26.6589,22.1072
33.0572,24.2469
25.9771,32.514
23.5189,23.8073
24.0709,20.5734
37.9419,24.9494
28.7672,22.98
31.3703,22.2748
27.1398,22.3921
30.5327,22.4925
35.8686,22.1763
29.4622,20.6836
30.7754,26.9672
26.977,23.7553
28.1472,19.5706
28.1664,21.5581
37.9168,22.6639
32.0783,26.5103
21.0243,25.5263
22.5776,21.2972
24.9151,26.9148
35.5096,19.6596
22.5744,18.1949
31.0212,27.0461
36.8085,26.2453
29.1039,18.001
31.0402,21.784
35.0985,24.2167
34.2592,23.5253
36.8104,23.9751
34.452,23.1298
32.4693,26.2931
33.2452,17.4111
33.7307,26.8998
35.6737,21.8001
31.4946,28.5307
31.9932,14.1799
27.5396,21.5233
41.7342,22.0124
36.4515,23.5934
23.8287,25.3856
31.5643,22.3684
30.8461,17.2053
27.9436,19.2073
36.0921,16.6937
36.8193,16.9918
38.9622,25.6509
33.3495,27.0122
37.054,22.7136
29.0527,31.0126
28.8786,27.1543
29.2219,17.3829
30.5848,14.4857
27.5224,25.0048
32.0703,22.1659
