x,y
39.9643,16.9824
42.5248,34.117
27.1917,30.7443
41.076,20.7665
33.6872,24.0153
41.4542,20.3518
43.3262,27.9112
39.5767,23.1095
43.5412,20.3528
38.1948,21.5296
34.4053,33.8811
35.5491,23.6456
38.9097,34.3379
35.7411,16.4786
34.3703,25.411
50.2377,30.6369
43.9049,21.6936
48.0506,23.8004
50.0419,31.6277
49.6041,25.8616
41.9874,29.7439
31.0789,31.8542
41.1726,29.1633
43.1575,25.9531
39.4579,22.7367
47.058,28.6045
40.7327,16.858
24.0785,29.9639
40.3023,33.4558
40.6836,25.9787
42.7496,25.26
49.2381,18.298
33.5863,23.247
38.9611,23.4211
39.7668,19.2721
43.5995,14.5051
33.9959,22.3723
38.8647,30.9492
38.3684,20.4152
48.506,26.9728
35.8793,16.403
42.3055,30.7031
47.0604,26.9119
34.1933,17.4078
52.5828,18.7681
34.9313,29.4898
37.1995,24.933
48.1467,19.767
40.0735,19.4179
43.6577,22.9258
37.8537,17.3734
36.7088,25.2406
30.6249,28.6681
39.481,29.487
31.8923,31.8518
35.2409,23.6284
36.7223,25.6559
46.4441,32.5564
44.5905,22.8042
44.8976,18.569
44.7983,23.8417
28.634,16.146
39.7392,23.1659
48.4592,25.1868
36.3281,30.1608
40.5852,29.9214
37.6294,32.4441
35.0612,31.1431
46.0283,26.6402
44.6292,25.5368
41.3903,31.9023
51.5543,30.5116
31.4517,28.3853
39.2065,29.0868
41.0658,30.2031
41.9164,30.383
41.2142,22.0682
34.6413,16.0308
34.8437,20.987
37.1875,28.0252
34.7358,19.724
35.8787,19.5996
51.6624,19.857
35.8532,14.5764
35.3154,27.4982
39.1027,37.7583
43.3965,34.4633
27.2265,25.592
23.4679,23.5177
49.6946,25.8999
34.9338,24.229
42.2399,25.192
43.4834,28.7118
42.3031,28.041
41.6176,28.1717
32.4176,20.8271
47.3569,34.7495
40.6537,29.5962
31.1236,20.0782
39.4105,27.3595
48.7804,34.4831
42.7143,32.8901
31.0223,27.5178
37.5426,23.281
