x,y
42.5678,14.6683
44.3655,36.3132
31.4486,30.8935
44.0207,24.6294
38.4959,24.6333
42.9078,18.5647
44.0987,28.1074
44.1903,23.3041
47.4935,23.1198
40.5424,22.1397
35.8941,37.3629
38.7389,23.5759
40.1927,33.7431
36.9078,14.2253
39.3539,23.9458
54.3263,30.7477
43.2889,24.4377
50.0929,25.6975
54.1058,33.5667
51.0979,27.146
48.9269,29.8778
30.8751,29.4857
42.819,32.0748
45.2879,29.2138
43.5723,25.5602
48.1773,28.7825
43.7847,14.0402
25.8123,27.5853
48.3596,32.251
45.4264,25.3074
49.1917,26.9516
52.0019,17.7984
32.0672,24.0328
40.2125,25.6326
42.2823,20.7895
48.2291,15.0203
39.0218,25.3675
41.4457,31.8537
38.0867,19.0043
54.9709,28.495
37.5109,14.5961
46.5302,31.5365
51.1931,30.602
37.8165,18.3093
54.4176,22.5444
43.2951,27.9067
43.0663,27.835
52.7214,21.8678
42.8828,20.4926
47.3626,24.417
39.5243,20.9381
42.5733,28.1443
31.7462,32.3447
44.2107,29.7907
33.7566,37.801
35.2706,27.339
40.865,30.5849
46.9721,32.7321
45.8886,23.0121
47.7603,20.5312
46.6412,28.5103
31.2618,18.8323
45.3769,21.9823
49.882,24.6357
40.2335,28.7722
39.9267,29.0738
43.0252,35.9303
32.7095,32.2084
45.3093,24.6866
44.9494,28.6125
42.7526,32.0477
55.4521,28.7864
36.7019,28.3933
39.6833,30.9986
44.9661,33.3966
44.2265,34.2301
44.7774,23.8263
37.2126,14.8468
38.1839,20.935
46.1817,29.1114
41.151,25.5639
39.8056,20.5427
53.5152,22.252
39.4932,19.5591
39.9296,27.6817
42.4189,36.6243
43.4309,37.6164
29.8382,29.8559
26.5931,24.3645
50.878,27.0341
35.5636,22.956
42.7923,27.6294
47.1901,29.615
48.0569,28.4126
45.1403,27.2696
36.8732,22.3288
49.5819,36.925
49.5367,31.1758
36.1434,23.4204
43.6729,27.5485
50.3155,32.6134
48.6354,33.5528
33.3288,29.1787
39.3784,25.1195
43.948,25.2438
46.3582,23.2551
40.1221,18.2254
45.5318,31.5428
58.6231,32.4046
43.1826,24.3568
39.9494,28.21
45.7926,22.1524
45.6031,21.6536
46.453,24.198
44.9887,28.2472
42.3776,35.0756
45.444,10.9218
45.6504,36.2777
51.1022,23.1192
49.0386,34.8989
44.8484,17.7384
43.334,23.8806
53.3946,29.2412
49.2535,20.501
40.2031,30.7496
41.9734,26.6924
43.0023,15.6126
44.2355,32.889
48.0054,16.0804
46.9831,28.0943
48.588,36.4854
50.0424,33.4385
53.7768,25.8677
47.5522,32.7881
41.9751,27.5159
42.3546,20.1505
51.7071,20.5443
35.9328,37.3938
42.5243,32.4502
34.9046,28.6021
34.2636,26.0129
38.3491,30.2862
52.7502,29.3344
47.6032,26.5663
45.3774,33.128
38.0287,29.5547
49.4394,29.4532
36.6692,25.6178
42.9281,29.3776
43.1887,17.7741
52.0998,23.8196
47.7454,24.7784
38.3947,36.6144
46.176,15.8088
32.25,27.6042
47.8475,16.149
37.684,21.0173
41.3584,30.8946
38.2609,19.9074
50.6257,17.5994
40.1599,35.0716
39.6795,26.9686
38.9918,28.4625
48.5253,23.4339
32.8308,24.1064
41.8286,28.6281
33.0802,27.7097
45.9785,26.1407
41.9502,23.4883
44.8249,29.0083
52.7536,16.8632
42.616,28.7158
42.6977,22.5594
46.2881,10.3385
38.8291,31.0048
45.6345,27.0448
47.2453,25.0827
38.4221,27.6143
45.5012,21.7697
32.7449,17.1653
56.8813,39.7154
46.1719,38.2471
37.3836,25.1456
40.0595,18.0503
50.9048,25.8198
43.0959,33.9053
43.1184,22.1469
40.5498,32.7864
50.8899,27.761
39.6888,28.216
39.0938,18.6
44.1118,22.1179
33.6424,28.9954
46.2495,24.0893
46.2103,39.5358
61.9137,25.5688
41.9202,36.1242
41.3492,34.3528
39.2341,33.6998
38.3573,25.1558
43.602,23.7296
46.9636,22.7917
43.2175,21.4348
42.5964,23.5041
41.3624,17.7789
56.1061,29.4317
52.4542,26.1834
51.6938,12.1146
49.7169,24.6416
50.5217,22.1995
54.2396,27.4418
44.6312,31.0299
39.5359,23.9586
48.7064,19.0612
53.023,25.5717
49.2626,23.369
42.7686,15.8253
42.6563,25.1801
39.5671,21.8524
49.5313,24.6874
38.92,19.6852
46.7305,37.0135
45.2522,14.9596
43.053,35.8577
39.4369,22.5726
46.8725,20.7331
42.2153,29.9301
50.1808,23.6239
45.4174,27.4818
49.3212,17.4751
29.0254,17.8483
37.1843,20.9654
37.9925,27.332
45.2314,23.9494
40.1451,37.6352
48.3347,25.4645
38.164,31.2045
47.4437,22.6486
39.1539,29.4592
34.1124,28.7812
44.4246,9.51558
38.1836,23.3109
41.431,34.8441
35.0311,21.9206
55.2552,25.8463
50.0571,17.9817
40.5951,28.3937
42.237,21.1374
47.4854,27.8077
38.373,31.9851
50.3254,28.895
39.1258,28.6015
43.3397,25.7647
33.3066,29.9327
37.2273,14.4252
56.4065,22.3716
44.6578,31.6331
57.18,26.9271
37.7322,34.3744
46.1465,25.5494
38.6311,23.9364
43.8938,27.112
51.8333,34.4091
47.3283,25.9539
40.1819,25.8912
43.7522,26.9702
50.0042,23.1296
51.1625,37.7744
45.0552,38.7888
34.4901,28.1987
34.1071,31.8888
44.6491,17.9708
45.5819,38.0444
51.5513,29.3164
45.9045,23.1899
55.1553,38.6873
43.9473,25.1877
41.105,25.0252
48.0406,29.2266
41.5787,28.9611
51.5352,19.3265
45.0788,34.8491
47.7159,27.0763
43.4416,28.5427
41.6853,27.4411
40.723,26.6351
37.8273,31.9678
45.8732,17.7152
40.7143,31.9088
31.1434,32.2726
36.0056,39.7371
45.6407,25.9531
49.121,36.452
48.8208,18.1004
46.2048,13.69
45.9601,27.2427
31.3593,16.6826
40.9757,25.8386
37.7735,18.4933
30.4841,26.5997
38.19,22.3791
45.23,30.5291
44.6249,30.2302
38.5547,33.9457
49.0691,30.0799
46.1644,25.8289
50.2612,38.7732
32.9805,35.4377
42.5543,29.6434
36.0977,23.1042
47.5552,19.6186
30.8205,26.4076
48.2076,42.2973
34.0458,31.5695
44.4376,27.2876
41.7168,26.882
40.7945,30.59
41.4188,15.928
42.5439,24.5579
34.8275,22.5065
33.2488,17.8773
36.5772,26.1463
33.3918,23.8857
57.5499,22.15
38.1319,36.997
41.9824,30.6383
49.497,31.5255
48.3841,30.3228
45.9878,19.1504
47.1511,23.6298
48.3092,17.9868
40.3083,20.2929
46.6893,38.0601
44.6367,23.8122
43.1484,40.9016
38.9756,23.9911
55.5517,29.5345
44.3331,35.5759
29.422,19.2964
42.1514,34.7657
46.8852,30.7236
43.3905,18.0979
29.8092,32.1853
41.8966,30.877
43.0657,14.5141
49.1917,24.2346
48.8079,26.9469
58.3639,33.223
52.2013,32.6298
34.8249,41.5859
42.603,27.5077
29.0399,12.9696
42.9348,20.9176
37.551,21.7542
41.9782,20.2514
38.6742,27.9388
42.4821,29.8602
37.4148,25.3484
41.2416,30.9524
37.3191,29.356
46.6572,20.7348
38.9858,35.6347
55.682,25.9303
39.2446,29.2594
55.33,28.362
47.258,28.4803
40.2758,33.1919
45.105,16.1068
37.2847,20.6161
45.5215,10.7912
48.7859,35.0633
43.2948,23.4118
40.8794,19.9719
35.5972,21.1853
41.4124,33.1084
44.7004,25.1701
35.5344,24.6763
37.231,9.84932
35.1302,26.1315
46.6207,33.2396
40.4857,38.3889
40.0828,37.4194
48.8589,26.3494
49.9713,18.3945
41.517,32.1267
49.3794,21.9941
43.6627,31.3029
54.2446,29.8174
37.1131,30.7692
45.7705,30.9082
46.6348,26.437
37.168,30.219
31.0548,25.6889
45.6834,19.8117
46.5893,21.2624
48.4279,36.7598
35.107,18.921
41.3114,34.59
44.5748,29.5317
38.9634,25.2346
54.6364,32.4044
44.3636,17.2678
43.3345,33.0965
39.5024,38.9605
48.1849,21.4778
40.3285,20.2045
38.5584,19.4392
46.8978,17.9529
47.5756,22.6149
43.9866,18.5969
43.1179,23.9713
45.7574,27.7095
44.6141,31.3998
45.0625,23.6446
51.709,31.4857
41.3527,35.9047
48.8102,21.6806
41.2015,32.4909
57.0649,24.0638
39.7497,29.8952
42.2349,35.4104
51.808,25.6008
40.0526,15.4755
46.1925,24.8871
42.887,41.0245
50.6953,25.6928
41.405,18.2023
44.2602,32.7642
46.1139,26.6093
47.9362,30.9602
40.0744,21.571
36.5156,21.5844
44.6344,28.6102
38.2583,20.3236
49.8591,26.3335
42.0163,33.4847
43.8072,17.6694
37.246,27.9006
47.2962,35.9291
39.7619,27.1286
42.2037,18.2607
42.9826,34.1211
49.6847,35.9048
41.9011,24.6309
42.88,17.6612
49.4015,21.687
41.6651,21.0526
42.7346,24.4152
51.9863,22.1711
42.0472,16.6087
43.4913,11.1972
35.1122,38.4631
46.5292,27.4088
37.7231,32.4617
44.4587,21.7097
56.5113,22.5528
34.802,22.3069
38.2618,34.746
60.8489,21.37
37.2206,20.4434
39.0124,29.2663
41.3644,12.6672
42.0652,21.9369
41.0688,33.9231
38.6519,19.4132
46.8789,28.9364
41.9696,24.7384
43.8988,18.8667
44.8885,22.1935
50.1005,24.8421
42.9624,28.9626
38.9547,32.4923
43.8252,26.105
47.9447,21.4869
46.0776,30.912
47.6808,20.7642
37.0873,23.4569
33.9486,26.01
45.4132,16.1836
38.6797,26.0991
31.769,34.0962
38.8547,28.5309
43.489,18.7106
46.9882,27.1338
46.1382,27.4462
45.8509,20.4641
38.1991,22.8633
46.2033,31.2842
45.1865,15.5016
39.7835,23.5679
43.1587,25.1224
46.9965,23.6451
50.0711,20.2531
42.5981,12.9336
35.4739,21.2953
46.8479,20.4426
44.0142,33.4052
36.0317,24.6833
37.3642,16.5822
38.9661,36.4815
47.9334,20.2275
38.1496,26.4636
40.8664,18.0852
26.9178,31.2633
46.8778,22.7133
42.8884,31.716
45.1032,25.5518
60.2991,22.7528
41.7985,23.4727
52.1123,26.0459
34.8502,20.2559
37.7679,20.7506
38.7956,40.769
46.0119,24.4837
35.4041,23.8496
43.2044,29.7543
38.9947,34.3308
39.9645,29.6623
48.7383,16.9612
43.6356,26.048
48.1123,33.8984
59.1625,25.6906
42.8501,33.46
40.3208,16.8615
38.6517,31.2156
34.2019,30.1271
42.2261,35.7704
45.0059,27.3323
39.6285,25.0723
43.821,27.0886
46.9677,32.1743
42.1818,32.798
50.0186,21.4153
42.7009,24.4383
40.6092,33.8037
44.5536,31.3937
45.2875,22.436
27.7825,27.6001
45.3098,21.583
42.4361,33.0722
41.2408,29.0144
38.7247,17.7318
53.2616,20.9658
34.6517,24.3421
46.6249,25.8797
48.5675,31.6794
35.5638,29.8529
35.5267,30.8508
39.0049,12.0762
50.3135,19.0386
42.7013,17.4244
39.7831,39.102
31.7367,22.9916
45.359,17.5719
37.454,25.4913
45.7549,26.1468
32.7516,27.2842
47.2471,35.0434
46.0879,24.5009
41.5883,23.6555
25.1611,27.1974
37.7735,18.5004
46.1052,31.8866
42.3491,16.3945
38.4729,28.1503
45.118,14.006
56.8701,12.2957
35.4087,24.6099
42.0698,30.4642
48.8676,10.3764
49.8322,22.0378
45.9541,27.4693
41.4635,20.2113
43.8141,26.3354
46.9332,25.1135
42.6218,30.2065
50.4996,23.4281
38.3585,23.7526
40.7807,31.7753
45.9891,22.3655
44.6888,36.3045
42.0001,26.4057
41.6145,39.2901
44.3125,31.6104
42.6167,29.9905
36.409,25.7893
38.4398,34.3809
38.8584,25.1811
47.9397,30.7711
40.0656,16.7312
45.9724,26.2265
35.0893,32.1172
32.606,23.411
43.6733,28.0445
52.301,24.876
