x,y
43.9505,14.8163
47.191,38.6752
31.9798,32.2304
44.6325,27.2239
36.8062,24.1372
42.0349,21.8414
47.2579,26.9825
47.5826,25.6473
51.274,25.7879
41.3302,19.6339
40.4911,36.1439
42.8623,21.7994
39.1977,36.1602
37.0269,14.7074
44.0021,24.2315
60.3522,32.9836
45.3954,21.8047
52.5112,23.6979
57.2145,32.7564
50.2632,30.3791
55.1137,27.7853
34.375,34.2684
45.114,31.346
45.4343,29.6483
45.5124,28.9509
51.1755,29.0217
45.1098,12.1125
32.7485,30.3546
48.14,33.9244
46.0308,26.3058
50.2865,24.4235
53.5167,17.9378
36.9253,28.9013
43.5502,26.83
46.5951,23.3515
50.6069,16.8564
42.0359,27.702
43.6518,33.2606
39.0177,21.3003
58.9054,27.937
40.9138,15.2959
48.1161,32.3807
50.9048,32.5285
39.6749,17.1886
58.7821,22.3586
42.2428,24.854
46.7536,27.9012
54.9764,24.6545
45.4887,20.347
46.7813,26.1762
43.9452,20.7595
43.3591,30.1461
32.6184,36.4087
47.0888,28.5132
31.3448,37.097
36.1994,26.333
43.6097,32.4045
48.727,34.5285
43.7034,20.9917
51.8515,20.9167
50.5158,25.1442
29.8793,16.0389
45.4249,23.2058
53.9471,25.6924
42.6572,29.6934
43.6688,29.6336
47.3501,36.3246
34.159,33.2728
49.526,25.8208
44.4368,31.1234
48.1599,32.5413
55.5938,29.7442
39.5471,27.1852
42.107,34.7496
48.6464,33.3076
45.1141,33.9526
42.1433,23.2226
42.1422,13.1725
41.5821,20.2717
45.0691,31.3649
42.9399,25.4252
41.5665,20.4681
55.8311,22.7257
44.4907,24.6745
41.3853,28.3639
44.5632,31.7187
45.6185,40.0063
29.9001,27.6417
30.9688,23.0387
55.6182,27.4773
33.2474,21.1068
48.5142,26.5025
51.128,30.3437
47.9388,28.062
50.7637,27.5698
41.6241,22.8079
52.5129,37.233
50.4863,34.6617
38.8374,25.3959
43.4639,26.872
54.9484,33.5191
51.2701,37.1379
35.7748,31.1243
42.2345,32.7201
46.0344,26.7011
51.0804,23.762
46.5941,23.5199
47.0835,35.1181
61.3007,31.6428
42.9951,27.2906
38.4203,31.7871
48.6402,21.7391
48.5382,24.5578
47.8509,28.8872
47.231,27.647
42.8656,33.0168
46.9124,9.94548
45.7445,36.4528
52.977,22.1387
50.9743,34.4122
47.0663,19.377
44.1584,22.05
56.1217,27.017
54.1195,21.499
37.4813,31.1949
43.611,28.4922
46.8881,11.914
45.4731,33.7639
48.2904,14.7848
50.2267,28.9891
52.71,38.3182
51.873,33.8273
55.9183,26.9348
48.0505,32.7131
47.0709,27.2466
44.319,19.9994
54.5778,25.0699
38.4582,38.6326
46.7491,35.7738
41.7128,30.1371
34.7273,27.7947
43.7724,31.8679
52.8264,31.6392
49.2163,26.432
48.4965,34.0574
40.9007,32.0465
51.1995,33.1061
41.0714,22.8688
45.3278,29.9191
40.6667,18.728
52.891,24.0354
50.9513,24.6539
39.5946,32.9526
48.5145,17.636
35.4672,30.4361
48.5732,17.9455
39.4243,24.4988
40.6032,32.6185
40.6429,24.9751
55.7429,16.4877
41.0326,34.8219
41.3579,26.9256
38.3281,25.2327
50.9614,24.5008
37.242,24.9403
47.3771,30.3632
33.4005,29.1114
49.5966,27.1952
43.4541,24.2343
44.6126,32.9003
53.0572,18.265
42.3671,30.8556
47.1059,23.631
49.3819,8.92916
40.1534,32.4828
48.0326,27.9062
48.2727,25.1366
41.4132,31.5696
47.5687,23.092
35.291,16.1125
56.4167,41.2397
45.4647,35.8881
40.1739,21.9964
43.6379,18.8342
56.9096,26.33
41.9578,36.1417
45.2887,25.4635
45.5952,35.2949
54.7932,24.5308
41.028,30.0654
42.1629,15.8795
46.0935,20.6729
36.3598,29.6026
51.7899,25.6495
49.0306,36.5689
64.8433,29.2448
44.3145,37.8694
47.0209,33.905
39.1361,35.0155
41.2531,26.7229
45.9317,23.8912
47.7104,24.7721
47.9462,22.5333
45.6816,21.7965
44.3077,16.7222
55.6272,29.2267
52.6916,23.1555
52.7207,12.1527
51.5732,22.2381
53.0057,27.3972
59.0524,29.7047
45.638,30.8772
43.0801,24.434
49.8694,17.3121
54.9101,26.2977
51.0474,23.5175
45.7531,16.5722
47.8796,23.8579
39.9053,22.8788
51.72,24.5701
41.5905,22.1119
51.4769,36.3466
48.2032,13.2436
44.4258,35.7863
43.8015,19.8473
47.5938,19.9733
47.4134,29.8634
53.2599,20.7724
48.0764,26.7684
48.248,20.4902
28.9749,19.1119
40.12,21.8094
41.5514,26.1125
48.684,23.5522
44.8677,38.8373
51.2889,27.3394
40.6862,30.0845
49.253,22.4173
43.3564,31.2976
36.4912,33.0573
44.897,9.04013
39.7423,25.8663
44.2272,35.759
38.6461,18.3317
59.3934,27.6306
50.6725,16.8253
43.2293,27.8483
44.9467,24.0547
49.0365,26.7587
42.4323,32.5859
52.5491,27.6631
45.2328,27.6573
48.7321,25.2592
35.6559,32.425
39.135,15.0902
60.2428,22.5659
48.6193,30.7438
59.2411,29.3698
37.0872,34.0912
48.373,27.2002
39.9484,24.1407
43.3012,25.4948
54.8277,34.8331
51.1669,25.3528
44.3634,28.1397
46.2262,31.2992
53.4347,23.983
53.7551,39.0685
47.5028,40.4607
34.9407,33.2858
35.2676,35.3351
44.1283,18.6969
45.2299,42.3181
54.8942,32.47
45.6922,25.4571
57.9507,39.5097
47.1604,23.1489
46.4278,27.0158
49.3416,30.3767
44.4016,33.5174
54.4051,20.0154
47.5491,31.8524
52.6877,26.5815
47.099,32.8942
44.37,30.3811
42.3945,29.5944
41.6827,36.5861
50.9312,17.5865
41.2435,30.8034
33.8873,33.6892
40.8809,39.1231
46.9866,26.8134
49.2223,37.2591
48.9739,18.3253
49.3276,13.0857
47.9401,27.9619
32.728,15.322
44.101,27.6807
38.945,21.1444
30.6539,25.7287
40.1894,24.3037
46.6552,30.1717
45.8263,30.9449
40.9068,33.5828
50.821,31.0207
48.7441,22.7868
49.6806,41.2501
35.4117,36.8377
44.3101,29.9615
38.119,21.9264
49.9148,20.5346
36.257,25.5692
47.2487,43.4281
39.4688,31.5398
44.6045,27.1561
45.5493,28.7318
42.8113,30.9135
41.5886,17.8948
43.2001,24.7769
37.2842,22.2666
33.0411,19.2403
37.1759,26.7586
34.6781,25.2459
63.5011,24.3491
39.282,40.8528
43.2799,28.6176
54.6318,33.1669
50.6416,28.0109
47.6037,18.5299
47.0238,23.8739
52.3063,18.7296
41.1008,21.2167
48.7856,39.8291
44.539,22.7921
42.2909,40.6345
43.8609,26.1028
56.7538,28.9123
43.7399,36.5891
30.4433,19.3024
45.1107,33.496
46.486,30.2978
49.258,19.5375
30.9032,31.1285
44.8763,34.6899
44.7554,17.3516
53.7027,25.0407
49.9308,26.5065
57.876,32.8183
53.6988,33.3622
39.2209,40.9558
43.5427,28.5138
30.4679,14.4506
45.7276,19.9745
37.0676,21.5186
47.1326,20.2183
40.6277,28.747
44.0563,30.756
38.4091,24.8369
44.6045,32.7693
39.5108,28.6417
49.3364,20.6376
42.3661,36.9702
56.4495,27.3042
42.392,27.1658
63.0858,28.1049
51.3119,29.7241
40.0216,31.6379
44.0388,18.5391
39.6198,20.5299
48.2932,11.7017
49.8652,37.7949
42.5699,21.234
41.6368,17.3681
37.5917,24.1271
42.1595,35.0688
50.5227,26.0115
38.4178,27.0284
37.5879,9.26147
37.6904,27.6935
50.261,33.117
41.6795,38.0254
42.0388,35.149
47.2975,26.1996
51.1055,17.1998
39.6332,30.5009
50.7963,23.3937
47.1013,33.9505
57.945,28.2968
41.313,31.5186
48.8001,31.3023
52.958,27.6924
40.0052,31.0026
36.9265,28.2947
46.479,17.9668
45.7431,24.9263
51.587,36.4962
37.4212,17.877
42.7662,34.2739
48.2427,28.1974
37.677,25.8348
60.1213,31.6486
46.4546,13.7023
42.7596,33.8075
44.3738,39.6091
53.3189,21.4903
43.9247,24.1417
41.0041,18.3862
51.9888,17.9858
46.7376,22.4178
45.7089,18.8375
45.0145,22.057
51.1803,25.7983
46.5442,30.7702
48.8395,24.6694
53.0447,33.4872
44.5789,38.4872
51.6542,24.0612
42.6124,29.0602
57.8412,26.9011
