x,y
55.0561,18.0908
55.2388,42.6823
44.5926,34.6977
50.1942,21.2959
49.2583,25.9627
57.7503,23.3162
53.9653,31.7948
56.0652,31.3488
55.9948,30.7312
45.3476,26.575
51.082,41.6285
49.0932,27.4054
53.8521,42.1785
55.0423,18.4007
53.4536,25.7908
65.9137,42.6684
52.0615,21.4418
55.2373,27.2402
64.3923,31.569
57.9485,31.089
60.111,29.3923
42.766,45.528
53.1096,35.0477
60.7556,31.6421
51.0761,30.2577
65.5103,29.1629
49.5158,20.8052
38.9987,30.7874
57.7386,36.8147
54.4423,29.2004
60.397,21.9935
66.6482,15.6847
48.4494,30.3307
56.8755,28.5945
52.632,26.2403
61.7357,16.9017
43.6059,30.473
57.1331,38.3538
53.1617,21.8306
64.9613,31.3449
47.7762,23.8871
58.1149,35.2464
68.63,31.049
50.2784,15.9825
70.8409,30.6454
52.9213,27.1138
56.9007,24.1729
72.5097,25.4895
58.7431,19.8821
58.6727,33.2662
54.2739,23.143
47.738,32.3166
46.4049,46.9654
60.7359,31.6504
42.6015,40.7403
48.3048,27.2716
56.5889,39.1333
63.6432,35.9539
56.1489,22.201
60.7046,28.6149
66.0075,29.586
35.8153,19.0379
60.4774,26.2604
66.0156,34.2037
59.1356,31.4574
54.8328,33.377
57.9881,33.1973
53.7044,35.5433
60.1879,24.7653
57.2401,33.5275
53.5992,28.8926
67.428,36.6465
53.2668,30.3022
61.5299,41.4793
61.7732,32.7777
60.1404,34.5985
49.735,21.2491
50.1256,15.7302
49.9075,20.4348
53.6547,31.6022
57.2322,23.9978
48.8265,18.9478
69.5321,25.9064
64.0478,31.5612
51.6913,26.9593
58.577,37.2578
47.2837,45.2729
44.1155,35.8617
48.0581,20.0079
63.4366,35.7455
45.291,22.5265
54.3371,28.3931
52.7341,30.527
50.8786,34.3287
64.9192,28.4156
52.9388,31.7119
55.4804,35.9945
68.6439,34.8822
45.8991,26.0999
57.6606,28.7655
71.6104,36.2527
59.3813,39.6892
47.5468,33.4572
53.1719,36.7286
55.0928,27.3062
63.8962,29.8067
53.3961,21.6065
55.1924,36.8584
67.5461,28.8291
53.4789,27.7977
55.2108,39.6022
68.1357,17.8877
53.6503,30.127
55.1555,27.3824
59.9818,31.3701
52.8162,34.829
62.072,16.057
51.7766,47.5744
66.0398,19.9919
66.0543,35.1944
60.9665,29.3895
56.0329,28.0124
73.2803,27.4496
62.1272,15.1707
51.166,37.643
53.0039,32.2691
55.6846,13.4069
57.9037,34.3915
62.2253,17.4264
57.7053,25.4212
66.7602,40.5491
65.7228,39.2562
62.9581,30.6276
56.4924,33.324
58.0895,27.7999
56.3295,31.7722
64.3443,28.0894
50.1218,35.0422
56.4008,38.5693
58.8979,27.882
43.7093,27.6247
59.2712,31.3387
64.2427,27.612
60.1672,29.5886
54.2823,34.7608
46.4207,42.9493
60.7076,35.9303
51.6597,27.3367
52.5528,31.5197
49.1361,18.8753
61.8145,18.745
62.4825,25.713
50.7617,38.8048
65.9669,23.2726
46.7126,33.5626
55.5441,20.262
47.8467,23.7539
51.9966,24.602
56.6589,30.4027
64.211,22.4045
53.6185,43.3045
51.5662,31.5901
51.3148,28.1201
70.7587,25.5277
46.5602,27.4576
63.1738,30.966
46.5856,36.1202
60.2284,26.1988
54.8137,27.9351
57.4882,44.6138
62.3582,22.8791
57.2787,34.9854
53.3794,26.86
62.8154,1.21085
47.5309,37.2649
57.3944,33.886
64.4476,26.4655
53.2859,34.1818
59.4937,24.0269
34.2966,20.3358
63.3832,46.2617
65.8816,30.6413
51.8029,30.1568
51.1735,26.3905
68.9154,25.7298
54.5217,32.9784
57.7922,28.3585
47.7722,40.7213
73.2556,29.956
51.2841,28.4339
55.6214,15.5948
51.3737,23.6651
52.1648,30.8315
66.8683,32.8218
59.5718,45.3046
79.5088,33.8483
56.8834,40.6408
54.362,43.0533
44.1658,42.8693
48.1719,29.5144
49.3625,25.9225
56.253,36.2639
53.5259,23.5945
45.7505,24.6532
53.5283,11.2128
60.4312,34.4636
60.4897,16.3994
65.4873,15.0239
66.2138,22.2424
64.4822,30.4469
65.2163,36.5314
55.4044,25.0064
50.4367,25.9459
60.0944,23.9374
62.2959,32.6506
58.3275,36.903
55.5475,17.4652
61.0395,32.6677
56.7891,34.3716
60.1689,33.0975
51.1678,27.9187
56.3174,37.6187
59.7041,18.1835
62.4853,40.8931
57.574,17.5291
54.8795,23.3592
53.5448,23.3218
57.5009,26.1659
60.4538,31.4169
54.4521,23.6178
44.8881,27.9693
46.3763,15.1991
48.4529,24.1998
58.5937,27.4899
53.9651,32.5397
61.0376,30.6854
52.7534,35.8935
65.9637,26.9124
51.8007,39.1589
46.5551,31.377
56.2357,17.5213
50.8889,24.9039
51.9589,35.1555
48.2077,25.7548
74.9429,27.8678
64.6515,21.1999
56.7481,34.1457
51.4627,28.3097
61.8308,25.6287
55.7355,34.1197
58.7923,32.8846
58.6632,31.766
57.8111,26.1248
53.2197,32.7672
45.3358,15.9142
68.6851,28.0057
54.4696,25.174
68.3579,39.266
49.7284,32.1191
57.498,35.0435
50.5159,32.622
50.9165,32.186
70.2715,35.3932
66.336,27.4529
60.1011,23.7667
48.6217,38.2233
67.5604,16.0222
65.2239,43.1977
52.239,43.3059
49.6506,37.5492
48.582,40.3433
56.2236,18.6855
54.1915,42.8727
59.5523,40.9377
49.5477,26.7882
67.4884,45.3636
50.0498,29.4158
55.9071,28.6372
63.7481,32.6073
54.9562,39.5235
60.697,21.5454
63.0415,31.3048
56.5776,21.1708
59.1571,39.7351
58.0324,33.2833
55.1262,38.2009
60.5777,40.8468
69.6613,16.775
49.7974,35.3861
40.1132,40.4013
50.5731,41.3854
52.0964,31.8264
54.9757,38.155
60.692,18.8975
57.8373,17.4407
59.6764,37.6389
