x,y
74.4364,17.2822
71.7412,51.7099
54.968,35.0291
60.5076,22.8414
61.3785,32.3687
70.646,28.0783
61.5741,23.8291
66.7998,36.051
77.0707,38.0765
57.4401,29.437
64.8536,43.5015
61.4961,40.3254
68.5439,43.5155
71.749,27.5251
63.4819,37.0953
78.132,45.3693
70.1323,18.2862
68.2596,30.7711
83.8672,31.8985
61.0235,35.0366
78.2797,35.0722
57.406,51.8701
72.0873,37.753
75.8474,38.1943
59.7718,33.5522
74.5377,30.4941
64.9576,19.3608
48.7468,38.0044
63.5505,25.9865
62.1033,30.849
68.03,33.2248
79.5692,30.9701
59.4759,37.7622
77.4838,28.4576
70.4396,36.4538
71.3837,17.2801
57.1521,37.8664
67.0811,37.5392
62.6048,26.5311
75.8925,30.8061
59.6361,31.2015
67.8736,42.6169
75.4522,40.725
57.9977,28.8134
88.9133,28.2198
62.9033,25.3866
64.6252,27.5286
82.6576,26.3319
65.4896,19.2186
73.7236,34.1336
65.0631,24.3916
62.3346,39.2433
63.0468,43.7576
74.8469,35.8504
52.5086,46.3351
66.8209,32.4821
72.1724,45.7231
73.6701,36.7797
68.1585,17.7586
68.3434,33.0785
76.1924,28.2826
46.1621,25.4267
74.8184,36.4896
78.5418,37.3368
75.111,36.0078
67.601,33.8515
80.7373,42.384
70.0855,40.5994
72.7806,33.2866
65.3828,30.2408
65.2086,34.6728
79.5188,44.2873
58.1184,31.8622
77.8391,52.6906
75.1006,41.6127
67.8522,41.1983
58.4593,31.0995
54.0878,14.037
62.81,28.9187
69.1255,34.4505
67.6046,29.9028
55.2165,32.2732
88.1061,28.4296
81.646,36.2789
56.8758,27.9992
69.4221,37.5272
57.5157,51.498
52.2923,35.3264
64.2411,30.0384
79.666,36.2227
61.107,28.871
58.5212,29.4459
66.2382,35.144
63.9119,30.9488
75.0702,27.4316
64.3873,30.5704
69.9754,42.7628
89.6601,33.6678
59.901,31.6976
66.7703,31.9405
81.4916,40.3118
73.8393,43.4047
61.0609,41.6118
63.4873,42.692
61.7999,32.0148
74.7486,32.5673
65.9753,23.3365
62.2197,37.4049
82.3854,22.4995
60.6689,29.6414
60.0391,44.5854
83.0249,29.2328
69.2229,27.7767
67.9368,31.8616
72.2832,34.939
59.0551,42.1114
67.7553,16.4145
64.1221,53.3849
80.4537,19.5519
75.4018,41.3457
74.5766,32.6346
72.6072,29.5107
89.2761,35.8376
79.6399,21.2947
63.9343,37.6171
68.0157,33.3107
65.5879,9.42023
73.4312,36.8453
77.6971,13.9939
63.948,27.3396
85.7838,40.2592
86.8092,40.2816
76.8259,35.3655
76.2475,33.9341
65.3363,26.1483
64.3619,42.2641
84.0116,37.635
66.9831,33.7506
68.4122,45.2981
71.2757,32.7548
59.4583,28.528
74.6546,32.1947
76.1756,38.4545
73.617,27.4976
64.2687,40.4831
64.1915,47.0505
66.2586,36.5265
72.8568,31.3942
66.902,28.5601
57.8357,25.5736
69.8443,18.5629
76.3282,29.6812
52.15,49.5771
78.1817,19.6984
60.331,40.8757
66.3751,24.156
59.3759,30.0918
60.2448,33.6413
70.9388,30.2944
79.2399,27.1077
67.6678,54.7252
63.4199,37.243
67.1265,37.3009
79.3507,28.0367
60.7909,28.163
84.8801,35.8554
61.2466,42.9196
76.2641,33.5471
62.8485,30.6555
63.8374,48.714
81.7818,21.9792
81.7924,40.8643
59.026,29.2243
75.5837,10.2194
66.6078,44.9511
78.7604,38.9841
79.3374,25.98
64.6176,37.6073
64.7252,33.5409
50.3451,15.1754
73.1379,53.6574
78.6276,31.9286
60.6911,35.7926
62.3619,27.8973
80.3981,26.3681
74.154,34.744
64.3051,46.3379
55.0798,38.9619
82.7255,32.0019
65.0703,32.3465
57.5234,14.0197
63.6343,21.6096
68.8115,40.0159
75.1645,37.6364
66.2969,51.5322
91.6638,39.2294
69.5409,38.5441
71.9597,52.9753
57.9734,42.3386
61.0964,27.6068
64.4924,39.0976
62.8384,41.771
58.8105,25.0696
54.2449,25.4116
68.3692,10.248
72.4993,39.2421
78.315,17.4987
83.0153,18.121
72.2565,21.0079
75.639,38.2399
72.4688,35.6617
66.5127,23.4785
61.3754,24.3108
72.6255,25.6771
77.4314,32.1049
70.6886,41.1004
78.1637,13.1756
66.5178,36.1912
74.7806,34.5524
77.3099,39.429
65.3381,34.444
65.2766,43.7804
74.7176,14.9984
75.3716,38.9841
68.8704,15.2522
76.7937,19.9925
65.8352,28.1063
69.4491,30.7077
75.3355,28.3581
66.6934,26.7102
54.5081,26.6166
60.2712,23.5624
53.1678,32.198
64.2938,32.693
65.9793,38.4906
68.5,27.7255
66.1842,35.4876
78.2639,36.4485
70.5854,46.049
56.6845,41.6733
74.0798,22.2646
65.3111,29.6088
65.1392,45.7818
61.3437,27.3284
90.5478,39.6083
79.5825,33.7455
68.9738,38.8456
67.3031,33.7338
85.7157,30.9667
65.6925,37.1202
73.2786,36.6624
76.0028,34.6199
76.744,26.9184
63.7211,36.121
61.3544,30.5552
85.556,19.3665
68.6366,19.5119
78.541,40.9016
58.2176,24.4394
65.7247,33.6912
68.3665,37.881
61.9442,26.9868
79.5811,36.6369
79.8559,28.6211
70.4064,38.6015
64.5145,36.5776
78.1196,14.0169
72.6367,41.9112
67.2232,42.9859
60.8245,40.0987
51.9581,43.1024
62.5375,19.988
61.4331,42.5281
77.8528,47.4112
59.838,23.0387
81.363,55.1994
65.6018,36.2486
70.2801,32.7053
72.7258,42.9734
64.4022,40.1643
71.4983,15.6885
70.9254,36.0111
70.0636,25.5149
69.4256,45.5149
75.4122,40.8534
72.759,36.201
69.3171,42.7397
87.9846,19.1293
64.8222,38.0221
48.6377,40.8417
71.8547,44.8026
61.5303,31.6911
62.7226,45.8773
