x,y
20.8113,18.4668
20.6076,19.9315
19.1684,20.656
21.8133,20.5359
19.3,18.893
20.309,21.2179
21.4992,22.3167
20.5328,19.4001
20.4983,20.0108
21.6375,19.3046
19.3267,18.7655
19.7332,19.1679
20.0765,19.9576
21.8702,21.3062
22.0437,19.9458
19.5097,19.9494
20.5876,20.3229
20.7051,20.4642
22.1925,20.6492
21.2391,21.0231
21.583,20.4308
21.3531,20.0891
21.4814,21.2819
21.082,20.5622
20.5564,20.2639
20.3531,19.8319
20.4035,19.9034
20.6186,22.4076
20.7155,19.9348
22.5729,21.9947
22.8239,19.245
21.5161,19.8695
21.6388,17.9361
22.4264,20.7443
21.9102,19.7321
20.8436,20.856
21.1704,19.7216
20.0234,19.2403
20.0998,21.2564
21.5306,20.7568
20.1458,20.2474
21.3441,19.8149
20.4711,20.8313
20.2191,21.4428
21.2359,18.5955
20.57,20.629
21.8791,20.6346
22.0789,21.1179
20.6835,20.6756
20.1419,22.3619
20.5139,19.9638
19.4858,18.2273
19.9431,18.0939
22.044,20.4116
21.0824,20.68
20.2615,20.6929
19.7274,19.8671
21.1822,19.2509
22.2157,18.7627
21.9158,20.1458
21.7679,20.4324
20.8908,20.3324
20.3947,22.7427
21.0445,20.986
19.9539,22.5176
20.7134,18.4868
20.3652,21.0188
20.341,21.1167
20.8232,21.099
19.8734,19.5659
21.2763,20.4096
20.6727,20.4741
21.5955,20.6758
19.3937,19.8273
18.4329,21.951
22.5928,21.2191
21.5669,18.9641
22.8872,20.4897
20.8565,20.1023
19.7826,20.0765
19.6428,18.8306
18.8277,19.6729
19.8983,19.3681
20.5184,20.1016
20.1085,20.3038
20.959,19.8666
20.0253,20.4705
22.558,21.5721
20.1833,19.7744
21.1293,17.6241
19.5766,21.5316
19.0755,18.2602
20.1877,18.9321
20.2666,20.2166
19.596,21.2832
19.6895,20.94
19.0871,20.7762
19.7551,21.1944
19.9147,20.9787
20.558,18.8192
20.7286,20.0074
19.0308,20.9184
20.8006,20.8026
19.2676,19.2433
19.9293,21.3509
19.7177,19.6117
20.4979,20.6932
22.4413,19.831
21.2345,19.7728
20.6851,19.6068
20.4059,21.046
21.5357,19.2347
20.5692,22.158
21.9021,19.6631
20.5031,21.5879
20.127,20.7539
21.8024,19.5414
18.1343,20.2357
19.6604,19.8312
19.3648,20.6136
18.3209,19.0935
21.7781,18.6722
22.178,19.7434
21.6038,20.2515
18.8602,20.5662
20.5732,19.578
21.4071,19.7174
21.9662,19.7515
21.9689,19.4545
21.6754,19.7802
22.0722,19.2553
20.899,20.2894
20.4229,18.2173
21.8387,20.9252
20.0313,22.634
22.3082,21.3739
21.0926,20.1579
20.0388,21.0577
21.4702,20.3803
20.3889,19.6082
20.3664,19.887
22.1204,19.5712
20.0698,19.355
20.8137,18.9936
20.5524,22.7053
20.4952,20.8343
21.5218,22.2649
20.2617,18.0955
20.3273,18.8373
20.2232,18.3688
21.6353,21.1223
21.3903,20.4495
22.0927,20.7092
19.8258,21.3791
20.8967,19.0275
21.7938,19.6683
18.1386,19.1845
16.1424,18.271
20.9163,20.0047
22.179,18.3101
18.531,18.7262
20.6393,21.2404
19.1574,20.9519
19.7691,20.9329
21.0107,21.1076
19.385,22.0566
19.4034,20.4128
19.4662,21.1056
21.3244,20.2036
20.9455,22.007
21.6096,19.7087
21.1546,21.8062
19.3685,20.8848
20.0901,19.0803
20.075,21.1495
19.8765,19.1464
20.6432,19.1648
22.9719,20.0544
21.5325,19.594
21.1856,20.7462
22.6021,20.7553
20.4084,20.4666
21.726,21.2487
23.1059,20.519
21.0226,20.934
19.9308,20.8859
20.2894,18.1753
19.1116,22.3586
22.3249,20.2469
19.7869,19.8881
21.5699,18.1786
21.4563,20.2782
21.2373,20.2586
20.2151,19.9233
20.8617,20.6448
23.0844,20.6021
19.2045,20.8193
19.4096,19.2794
21.5386,20.9915
20.1064,18.9068
21.7602,18.8388
19.9241,18.631
20.3143,20.2947
21.0687,20.7207
20.6994,20.6584
20.7433,21.2058
21.2203,20.859
20.9897,19.7992
22.0104,21.4151
21.1774,20.5593
20.9148,19.8137
20.4972,21.9261
20.7849,20.6276
19.2806,20.7084
20.0351,20.7967
20.7739,19.1699
20.1225,20.3614
19.956,18.3536
22.3105,20.7344
21.2772,20.1649
19.9598,20.2537
18.9521,21.417
19.8139,20.4994
20.3182,20.0095
20.9393,20.2297
21.5982,20.145
21.0399,19.5832
20.0072,20.0284
19.9607,19.5564
21.151,21.0832
22.1459,20.6488
20.8432,21.7342
20.603,20.4511
20.647,19.1882
21.0336,19.2872
21.0214,20.1223
22.0307,21.1801
19.1857,18.9224
20.3113,20.965
18.9229,20.9413
20.5546,20.2676
21.0938,20.6008
