x,y
78.075,19.1895
79.4861,53.1919
62.0563,37.8708
66.8317,25.2571
69.2101,32.1876
86.4154,34.261
72.9083,24.6284
73.7564,38.0477
88.8975,35.3624
69.2891,35.9506
71.7056,41.4114
78.0695,40.657
76.9884,29.341
80.8957,27.0855
71.1579,38.1269
90.6868,43.3932
77.3076,18.8129
75.6954,36.9275
85.7609,32.9315
68.7382,43.1245
83.6034,37.4694
66.055,48.081
77.8533,35.9868
84.5737,40.1666
69.7471,39.7753
83.2142,30.6456
72.3214,19.9665
56.6519,38.3532
72.5596,26.8762
65.7934,32.4031
81.3046,37.9546
85.83,34.7154
62.18,35.8422
86.2323,28.6007
77.9204,42.445
76.2296,18.3084
68.8297,45.319
73.5047,42.5183
69.8929,26.8219
87.8985,32.4626
67.7193,27.442
77.2463,37.12
84.4298,38.0614
66.245,27.7405
98.5052,34.6369
73.6692,21.2207
80.0792,30.7266
93.0985,28.54
71.7718,22.2005
75.4173,33.4689
71.7773,31.2605
67.1274,48.2035
77.8047,42.7207
81.83,33.7337
56.6192,46.8605
77.1131,33.9341
74.4529,47.7399
83.4195,39.6565
77.2686,21.0763
78.3346,36.3263
81.9636,30.4745
55.1523,24.7058
92.2303,36.9099
86.8231,41.0523
83.4602,41.5509
73.9117,42.1625
93.3641,44.4623
81.1688,44.0714
81.8012,34.117
69.6742,29.8153
74.6485,39.8117
87.1663,43.2848
63.564,36.858
84.2986,48.4917
89.7934,46.4576
79.0037,50.6064
70.1203,24.7295
67.1638,10.8955
73.5527,23.677
69.9157,35.6308
73.7237,32.0918
63.808,37.113
98.8849,32.5187
89.4321,41.8647
66.1164,34.2295
74.11,40.4323
69.9607,58.5433
57.8191,38.7259
78.6705,28.2768
84.2104,39.9243
70.7492,32.0632
65.872,39.3825
73.7346,39.3635
75.075,28.3566
80.3812,29.5345
67.4519,36.2464
80.001,48.8247
92.5751,41.4683
67.8389,32.2653
72.7054,33.7239
87.7343,47.927
83.4872,42.1305
67.0836,43.4461
71.2644,42.2384
68.0227,29.9805
73.3542,28.8165
76.8229,17.4535
68.426,38.2992
91.2948,28.9769
71.295,31.7609
75.5278,50.6525
88.923,22.04
72.225,24.7931
78.3351,34.6432
78.3562,38.0019
70.6402,46.8479
77.2983,11.2717
63.5514,62.7833
89.9897,16.0368
84.2671,44.0989
88.4502,33.346
77.8063,39.4086
100,37.8818
89.3723,26.6463
75.7527,40.9373
80.1878,40.5416
76.8972,10.7123
83.3594,41.6041
84.6745,15.0482
66.2743,30.6256
92.9089,43.9536
92.9395,45.1222
84.8717,37.7209
